quizzes,solutions
090547008012890700080002046001370500530080007000000210009000400006005001020463809,693547128412896735785132946261379584534281697978654213359718462846925371127463859
800400090300000602010567800097008013006150000000203500001096045009320701480700006,865432197374981652912567834597648213236159478148273569721896345659324781483715926
702000000040102073600009180080900050500030491000040006030800509029061000005007204,712683945948152673653479182284916357576238491391745826137824569429561738865397214
001409000009608057874030100058906010603047002000500600310000860000000924005002300,561479238239618457874235196458926713693147582127583649312794865786351924945862371
002080305076000400000052019000509073843201500700006000900020004010408020060307100,192784365576913482438652719621549873843271596759836241987125634315468927264397158
140020070030067100500980000020003708073004260006000590002700310080200650054000009,148325976239467185567981432925613748873594261416872593692758314381249657754136829
901082030080001500640000000300074000000250074075138900500020006200006851090007400,951482637782361549643795218329674185168259374475138962514823796237946851896517423
007302081408009020003500009029400807000096103050010000030800706040000000700160594,597342681418679325263581479129435867874296153356718942935824716641957238782163594
002000900050409018008056304004081000890230060600047000003800047001063005700000602,142378956356429718978156324234681579897235461615947283563892147421763895789514632
904030006036040170000020500070906408010000960003500002160708004820003050005200097,954137286236845179781629543572916438418372965693584712169758324827493651345261897
003900280200050001085301600000040028940002016007600300031090070004005000070800549,713964285269758431485321697356147928948532716127689354531496872894275163672813549
000903407600710050090002860000030098201004700069000501004001680500280000730600009,852963417643718952197452863475136298281594736369827541924371685516289374738645129
030080000800200504600017030000400100001056079598300000049030810200009600005720043,932584761817263594654917238376492185421856379598371426749635812283149657165728943
010000000304009608000387002007096300060024701000500804040030019009000400628000070,812465937374219658956387142487196325563824791291573864745638219139752486628941573
001000608097000200000504001106300025204007900080050007900806302040005800730010040,421973658597681234863524791176398425254167983389452167915846372642735819738219546
030087100051000390006500000507300029040008006210090000000050001000026480780049050,432987165851462397976531248567314829349278516218695734624853971195726483783149652
008000940000407000320006008507030001010009056009200400070010580900800023002905170,768123945195487362324596718547638291213749856689251437476312589951874623832965174
000704000057020930048650020076041093002007508000090006023400007001003800000915000,219734685657128934348659721876541293492367518135892476923486157561273849784915362
809002600500000029406750000100680074007001036000905000203000007700410003045020800,879132645531864729426759318152683974987241536364975182213598467798416253645327891
060000075704900600021007800006041020100590000080060040302008007050020438000006009,869214375734985612521637894976841523143592786285763941392458167657129438418376259
270405839490100000000000050000032945500070080089000607048009060100028300030650700,271465839495183276863297451617832945524976183389541627748319562156728394932654718
000420900000006000132790004946230800080061002003500700061300005504080096020004070,658423917497816523132795684946237851785961432213548769861379245574182396329654178
000260001008030900040007350405000700009015006200080030080002619670900400300100080,953264871728531964146897352415623798839715246267489135584372619671958423392146587
020105076601000900000780400289000000003950700007043010010009205090060040304810000,428195376671324958935786421289671534143958762567243819716439285892567143354812697
704600180800009007001000020000038076500040200230500400600802049007090003005070610,794623185852419367361785924149238576576941238238567491613852749427196853985374612
030407850009263400100800006040020001010694300025000790000508002008000060350000070,236417859589263417174859236943725681817694325625381794761538942498172563352946178
